selfish;4;3;0.010974987654930561;0.060606060606060996;100;2;100;0;-3.3436797465651665e-06
coop;4;3;0.010974987654930561;0.060606060606060996;100;2;100;0;-3.3436797465651665e-06
selfish;4;3;0.010974987654930561;0.10101010101010122;100;2;100;0;-3.343679994233734e-06
coop;4;3;0.010974987654930561;0.10101010101010122;100;2;100;0;-3.343679994233734e-06
selfish;4;3;0.010974987654930561;0.14141414141414144;100;2;100;0;-3.3436802416929365e-06
coop;4;3;0.010974987654930561;0.14141414141414144;100;2;100;0;-3.3436802416929365e-06
selfish;4;3;0.010974987654930561;0.1818181818181821;100;2;100;0;-3.343680487861097e-06
coop;4;3;0.010974987654930561;0.1818181818181821;100;2;100;0;-3.343680487861097e-06
selfish;4;3;0.010974987654930561;0.22222222222222232;100;2;100;0;-3.3436807354408353e-06
coop;4;3;0.010974987654930561;0.22222222222222232;100;2;100;0;-3.3436807354408353e-06
selfish;4;3;0.010974987654930561;0.262626262626263;100;2;100;0;-3.3436809829351647e-06
coop;4;3;0.010974987654930561;0.262626262626263;100;2;100;0;-3.3436809829351647e-06
selfish;4;3;0.010974987654930561;0.3030303030303032;100;2;100;0;-3.3436812296455122e-06
coop;4;3;0.010974987654930561;0.3030303030303032;100;2;100;0;-3.3436812296455122e-06
selfish;4;3;0.010974987654930561;0.3434343434343434;100;2;100;0;-3.343681476495114e-06
coop;4;3;0.010974987654930561;0.3434343434343434;100;2;100;0;-3.343681476495114e-06
selfish;4;3;0.010974987654930561;0.3838383838383841;100;2;100;0;-3.3436817240184755e-06
coop;4;3;0.010974987654930561;0.3838383838383841;100;2;100;0;-3.3436817240184755e-06
selfish;4;3;0.010974987654930561;0.4242424242424243;100;2;100;0;-3.3436819709763197e-06
coop;4;3;0.010974987654930561;0.4242424242424243;100;2;100;0;-3.3436819709763197e-06
selfish;4;3;0.010974987654930561;0.464646464646465;100;2;100;0;-3.3436822179940453e-06
